employee_id,month,productivity_level,days_worked,performance_score,incident_count,incident_type,department,location,job_title,worker_type
343,2023-10,114.7489560468804,18,3.4,0,,Administration,Ceres Pack House,HR Assistant,Permanent
346,2023-10,147.64082698443696,20,3.3,0,,Pack House Operations,Ceres Pack House,Floor Supervisor,Permanent
354,2023-10,102.4877016875018,19,3.3,0,,Administration,Dullstroom,Admin Clerk,Permanent
355,2023-10,86.04595117638453,18,3.1,0,,Logistics,Citrusdal,Forklift Operator,Permanent
356,2023-10,111.06222903649966,20,3.5,0,,Maintenance,Ceres,Maintenance Worker,Permanent
357,2023-10,169.84793341726228,18,3.2,0,,Pack House Operations,Ceres Pack House,Logistics Coordinator,Permanent
360,2023-10,106.84416959940691,19,3.4,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
362,2023-10,77.33183420064887,20,3.2,0,,Maintenance,Upington,Electrician,Permanent
363,2023-10,107.98651243802712,18,3.3,0,,Logistics,Citrusdal Pack House,Warehouse Worker,Permanent
366,2023-10,89.07654194653088,16,2.9,0,,Administration,Ceres Pack House,Payroll Officer,Contract
367,2023-10,105.43155476136396,17,3.2,1,Equipment Damage,Maintenance,Citrusdal Pack House,Maintenance Supervisor,Permanent
368,2023-10,104.10232198146507,20,3.5,0,,Maintenance,Citrusdal,Maintenance Worker,Permanent
372,2023-10,96.39462700179934,14,2.8,0,,Maintenance,Upington,Equipment Technician,Permanent
373,2023-10,122.8201179323975,17,3.4,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
375,2023-10,91.54988252650169,17,3.0,0,,Maintenance,Upington,Maintenance Worker,Contract
377,2023-10,126.48821106213589,20,3.7,0,,Administration,Graaff-Reinet,Office Manager,Permanent
384,2023-10,108.32279547806537,19,3.4,0,,Administration,Graaff-Reinet,Office Manager,Permanent
385,2023-10,118.52776933220422,16,3.2,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
388,2023-10,107.19576972147385,14,2.9,0,,Administration,Ceres,Data Entry Clerk,Permanent
389,2023-10,78.39007055446261,13,2.5,0,,Administration,Graaff-Reinet,Data Entry Clerk,Permanent
396,2023-10,78.6546349344758,20,3.2,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
398,2023-10,137.29665073083922,17,3.4,0,,Citrus Production,Citrusdal,Irrigation Specialist,Permanent
401,2023-10,99.21416371376468,18,3.2,0,,Maintenance,Dullstroom,Electrician,Permanent
402,2023-10,115.55779712801096,12,3.0,0,,Cattle Farming,Dullstroom,Cattle Herder,Permanent
406,2023-10,205.97440760352822,20,3.7,1,Equipment Damage,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Permanent
407,2023-10,137.03885398376474,16,2.8,0,,Pack House Operations,Citrusdal Pack House,Logistics Coordinator,Contract
408,2023-10,119.52776656609882,18,3.4,0,,Maintenance,Citrusdal,Equipment Technician,Permanent
409,2023-10,117.45336217992956,20,3.6,0,,Administration,Upington,Admin Clerk,Permanent
410,2023-10,108.81702839900422,16,3.1,2,Unauthorized Absence,Maintenance,Ceres,Mechanic,Permanent
411,2023-10,94.39906619241663,19,3.3,0,,Logistics,Citrusdal Pack House,Forklift Operator,Permanent
413,2023-10,94.47802747539754,20,3.5,0,,Cattle Farming,Dullstroom,Milking Technician,Permanent
414,2023-10,198.60560064408227,17,3.3,0,,Pack House Operations,Ceres Pack House,Machine Operator,Permanent
416,2023-10,96.45013814508133,18,3.2,0,,Logistics,Upington,Driver,Permanent
417,2023-10,103.32315567590913,19,3.4,0,,Maintenance,Citrusdal Pack House,Mechanic,Permanent
418,2023-10,109.63010969407696,20,3.5,0,,Maintenance,Citrusdal Pack House,Equipment Technician,Permanent
420,2023-10,127.97547211955876,13,3.1,0,,Logistics,Upington,Dispatcher,Permanent
424,2023-10,83.02537891696845,14,2.7,0,,Logistics,Citrusdal Pack House,Dispatcher,Contract
431,2023-10,86.93238707929426,19,3.2,0,,Logistics,Upington,Dispatcher,Contract
437,2023-10,103.2682479147018,20,3.5,0,,Logistics,Upington,Logistics Supervisor,Permanent
438,2023-10,101.74671509930536,19,3.5,0,,Cattle Farming,Dullstroom,Milking Technician,Permanent
439,2023-10,94.77139578357631,17,3.1,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
440,2023-10,117.63717119657329,18,3.6,0,,Cattle Farming,Dullstroom,Farm Hand,Permanent
443,2023-10,119.34933366655471,20,3.6,0,,Logistics,Citrusdal,Driver,Permanent
445,2023-10,90.95479861478157,20,3.3,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
450,2023-10,101.17305191480219,20,3.4,0,,Administration,Graaff-Reinet,Office Manager,Permanent
451,2023-10,104.17955080551911,17,3.2,0,,Administration,Graaff-Reinet,Payroll Officer,Permanent
452,2023-10,102.95636510020394,20,3.4,0,,Maintenance,Dullstroom,Mechanic,Permanent
455,2023-10,107.96903476092412,20,3.5,0,,Logistics,Ceres,Warehouse Worker,Permanent
457,2023-10,99.56992507080462,19,3.3,0,,Administration,Graaff-Reinet,Office Manager,Permanent
460,2023-10,99.38579862059242,17,3.1,0,,Logistics,Upington,Forklift Operator,Permanent
461,2023-10,101.19980608753167,20,3.4,0,,Administration,Citrusdal Pack House,Payroll Officer,Permanent
462,2023-10,105.7329834711746,20,3.5,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
464,2023-10,105.73932817879752,20,3.5,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
465,2023-10,88.76094822424442,19,3.2,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
466,2023-10,83.97040438811425,16,2.9,1,Equipment Damage,Maintenance,Dullstroom,Maintenance Supervisor,Contract
469,2023-10,111.7998660030741,15,3.1,0,,Administration,Citrusdal,Office Manager,Permanent
470,2023-10,121.55864697883605,20,3.7,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
472,2023-10,179.9518722935458,17,3.2,0,,Pack House Operations,Ceres,Floor Supervisor,Permanent
475,2023-10,150.0132707296566,20,3.3,0,,Pack House Operations,Ceres,Packer,Contract
476,2023-10,82.02799428881836,16,2.8,0,,Administration,Upington,Office Manager,Contract
482,2023-10,124.8034674384503,16,3.2,0,,Grape Production,Upington,Viticulturist,Permanent
485,2023-10,92.17338234844037,13,2.7,0,,Administration,Upington,Admin Clerk,Permanent
486,2023-10,100.40696236251522,15,2.9,0,,Logistics,Citrusdal,Logistics Supervisor,Contract
489,2023-10,108.57342289221042,19,3.4,0,,Logistics,Citrusdal Pack House,Logistics Supervisor,Permanent
490,2023-10,133.68279679704162,20,3.6,0,,Citrus Production,Citrusdal,Irrigation Specialist,Permanent
492,2023-10,104.7639105928741,19,3.4,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
494,2023-10,123.51075384254405,16,3.3,0,,Administration,Upington,Office Manager,Permanent
495,2023-10,103.65609418580283,20,3.5,1,Safety Incident,Administration,Ceres Pack House,HR Assistant,Permanent
499,2023-10,119.97605960557453,19,3.5,0,,Logistics,Ceres,Driver,Permanent
505,2023-10,93.95867801031505,20,3.3,1,Equipment Damage,Administration,Graaff-Reinet,HR Assistant,Permanent
507,2023-10,108.68565863060151,20,3.5,0,,Logistics,Citrusdal Pack House,Driver,Permanent
508,2023-10,111.22111148025597,17,3.4,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Permanent
513,2023-10,177.74971589800964,20,3.5,0,,Pack House Operations,Ceres Pack House,Quality Inspector,Permanent
515,2023-10,87.18756094186593,14,2.7,0,,Maintenance,Upington,Maintenance Supervisor,Contract
519,2023-10,112.10544868382259,20,3.6,0,,Administration,Graaff-Reinet,Data Entry Clerk,Permanent
524,2023-10,102.71817411579532,20,3.4,0,,Maintenance,Upington,Equipment Technician,Contract
525,2023-10,109.99814030085481,13,2.9,0,,Maintenance,Ceres Pack House,Maintenance Worker,Permanent
532,2023-10,87.22250462351734,20,3.4,0,,Cattle Farming,Dullstroom,Farm Hand,Permanent
533,2023-10,115.06611921825662,15,3.1,0,,Administration,Citrusdal,Office Manager,Permanent
535,2023-10,119.62557683016435,19,3.5,0,,Administration,Upington,Data Entry Clerk,Permanent
537,2023-10,94.85520187803078,14,2.8,0,,Administration,Ceres,Data Entry Clerk,Permanent
538,2023-10,87.40916407345485,20,3.3,0,,Administration,Ceres Pack House,Payroll Officer,Permanent
546,2023-10,121.72714992449914,20,3.5,0,,Grape Production,Upington,Pruner,Permanent
551,2023-10,95.14906328228616,13,2.7,0,,Maintenance,Citrusdal Pack House,Maintenance Worker,Contract
553,2023-10,97.6393795076459,20,3.4,0,,Maintenance,Ceres Pack House,Maintenance Supervisor,Permanent
555,2023-10,93.09269094604576,20,3.3,0,,Administration,Ceres,Admin Clerk,Permanent
556,2023-10,96.85590897050515,19,3.3,0,,Logistics,Citrusdal Pack House,Driver,Permanent
557,2023-10,113.33114261519546,19,3.5,0,,Maintenance,Ceres,Electrician,Permanent
558,2023-10,113.52176644502221,11,2.9,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
559,2023-10,86.3623335758765,20,3.3,1,Tardiness,Logistics,Citrusdal,Dispatcher,Permanent
560,2023-10,92.40861250362734,19,3.2,0,,Administration,Citrusdal,Payroll Officer,Permanent
564,2023-10,97.93678455295235,16,3.0,0,,Administration,Ceres,Payroll Officer,Permanent
567,2023-10,119.63305127588447,19,3.4,0,,Grape Production,Upington,Viticulturist,Permanent
572,2023-10,94.37615059859547,20,3.4,0,,Administration,Ceres,Admin Clerk,Permanent
575,2023-10,111.38869257278114,17,3.1,0,,Citrus Production,Citrusdal,Tractor Driver,Permanent
576,2023-10,97.70723259042094,18,3.2,0,,Administration,Dullstroom,Office Manager,Permanent
580,2023-10,154.20209838026688,12,2.6,0,,Pack House Operations,Ceres Pack House,Logistics Coordinator,Contract
581,2023-10,106.41624317352182,17,3.2,0,,Maintenance,Ceres Pack House,Maintenance Worker,Permanent
585,2023-10,121.55101507679292,17,3.4,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
586,2023-10,98.65316854372394,20,3.4,0,,Administration,Citrusdal Pack House,Admin Clerk,Permanent
587,2023-10,90.8854569722963,18,3.3,0,,Cattle Farming,Dullstroom,Farm Hand,Contract
589,2023-10,102.47069203317932,19,3.3,0,,Maintenance,Citrusdal,Equipment Technician,Contract
590,2023-10,90.44205724056641,19,3.3,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
597,2023-10,88.37695367644842,19,3.2,0,,Logistics,Ceres Pack House,Forklift Operator,Permanent
598,2023-10,146.24737616713685,20,3.8,0,,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
600,2023-10,82.12906810123336,16,2.8,0,,Maintenance,Citrusdal Pack House,Equipment Technician,Permanent
601,2023-10,107.28898912566461,19,3.3,0,,Grape Production,Upington,Viticulturist,Permanent
602,2023-10,94.3927388096528,15,2.9,0,,Maintenance,Ceres Pack House,Maintenance Supervisor,Permanent
605,2023-10,102.50928167239924,20,3.4,0,,Maintenance,Citrusdal Pack House,Maintenance Supervisor,Permanent
607,2023-10,124.56224253110528,17,3.4,0,,Maintenance,Upington,Electrician,Permanent
609,2023-10,112.2494216045045,19,3.5,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
611,2023-10,95.62622499891374,18,3.2,0,,Logistics,Graaff-Reinet,Driver,Contract
612,2023-10,124.35124240227815,20,3.5,0,,Citrus Production,Ceres,Irrigation Specialist,Permanent
614,2023-10,107.24336167728057,17,3.2,1,Unauthorized Absence,Administration,Dullstroom,Admin Clerk,Permanent
617,2023-10,206.40746236106332,20,3.7,0,,Pack House Operations,Ceres,Packer,Permanent
618,2023-10,154.20439820776016,20,3.3,0,,Pack House Operations,Ceres,Machine Operator,Permanent
619,2023-10,103.28272014930752,20,3.5,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
620,2023-10,99.36529193294915,17,3.1,0,,Logistics,Citrusdal Pack House,Logistics Supervisor,Permanent
623,2023-10,128.60629553994616,19,3.5,1,Tardiness,Grape Production,Upington,Pruner,Permanent
625,2023-10,94.79096728773656,19,3.3,0,,Logistics,Graaff-Reinet,Dispatcher,Permanent
626,2023-10,86.12817413200607,17,3.0,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
628,2023-10,109.26838730709433,20,3.5,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
637,2023-10,90.72962366991389,20,3.3,0,,Maintenance,Citrusdal,Maintenance Supervisor,Contract
638,2023-10,119.31158965434726,20,3.6,0,,Maintenance,Upington,Equipment Technician,Permanent
640,2023-10,118.26944185160019,19,3.5,0,,Maintenance,Ceres Pack House,Maintenance Worker,Permanent
646,2023-10,109.54032690200292,18,3.2,0,,Grape Production,Upington,Pruner,Permanent
650,2023-10,105.18521880206018,20,3.5,0,,Maintenance,Upington,Maintenance Worker,Permanent
652,2023-10,93.46443065203425,16,3.0,0,,Maintenance,Upington,Maintenance Supervisor,Contract
653,2023-10,107.00156691302473,20,3.4,0,,Grape Production,Upington,Harvester,Permanent
658,2023-10,116.4575044035001,20,3.6,0,,Administration,Dullstroom,Office Manager,Permanent
662,2023-10,98.2076511118842,19,3.3,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
663,2023-10,110.788338584782,18,3.3,0,,Administration,Upington,Admin Clerk,Permanent
674,2023-10,140.44709164864284,18,3.5,0,,Citrus Production,Citrusdal,Farm Worker,Permanent
675,2023-10,129.30882180869406,19,3.6,0,,Maintenance,Citrusdal,Maintenance Supervisor,Permanent
676,2023-10,122.17515249268529,10,2.7,0,,Administration,Ceres Pack House,Admin Clerk,Permanent
677,2023-10,157.2211848275217,13,2.7,0,,Pack House Operations,Citrusdal Pack House,Quality Inspector,Contract
686,2023-10,86.06123272672127,20,3.3,0,,Logistics,Citrusdal,Logistics Supervisor,Permanent
688,2023-10,96.67257218529583,20,3.4,0,,Logistics,Upington,Driver,Permanent
692,2023-10,130.54416045767167,20,3.8,0,,Administration,Upington,Payroll Officer,Permanent
693,2023-10,105.72987661632679,18,3.3,0,,Logistics,Ceres Pack House,Forklift Operator,Permanent
695,2023-10,91.9996569400287,18,3.1,0,,Maintenance,Citrusdal,Maintenance Worker,Contract
701,2023-10,115.13753040520434,18,3.4,0,,Administration,Dullstroom,HR Assistant,Permanent
702,2023-10,123.38342017984611,20,3.7,0,,Logistics,Ceres Pack House,Driver,Permanent
703,2023-10,101.2259588634606,18,3.2,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
704,2023-10,109.97140421647177,19,3.6,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
706,2023-10,135.54837461424916,19,3.6,0,,Grape Production,Upington,Harvester,Permanent
707,2023-10,110.72950256853824,14,2.8,0,,Maize Production,Graaff-Reinet,Crop Specialist,Contract
709,2023-10,106.89071107077247,19,3.4,0,,Administration,Ceres,Office Manager,Permanent
713,2023-10,104.96744923928756,14,2.9,0,,Maintenance,Ceres Pack House,Electrician,Contract
716,2023-10,93.64145865176937,20,3.3,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
718,2023-10,109.7015263203578,20,3.5,0,,Administration,Citrusdal Pack House,Admin Clerk,Permanent
720,2023-10,109.31510441235123,18,3.2,1,Policy Violation,Grape Production,Upington,Vineyard Supervisor,Permanent
721,2023-10,86.83814408260443,14,2.7,0,,Administration,Citrusdal,Office Manager,Contract
724,2023-10,84.4315456036771,16,2.9,0,,Administration,Citrusdal,Office Manager,Contract
725,2023-10,121.84177680405338,20,3.7,0,,Logistics,Ceres,Logistics Supervisor,Permanent
726,2023-10,167.53555493544917,15,2.9,0,,Pack House Operations,Ceres Pack House,Packer,Permanent
727,2023-10,94.43960788721665,17,3.1,0,,Administration,Citrusdal Pack House,HR Assistant,Contract
733,2023-10,126.17064359817999,18,3.5,0,,Administration,Ceres,Admin Clerk,Permanent
737,2023-10,95.02478598386288,19,3.4,0,,Cattle Farming,Dullstroom,Cattle Herder,Permanent
738,2023-10,181.98828619507395,18,3.3,0,,Pack House Operations,Ceres,Quality Inspector,Permanent
747,2023-10,103.66334208788744,16,3.1,0,,Logistics,Upington,Dispatcher,Permanent
748,2023-10,118.54978929643006,19,3.4,0,,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
749,2023-10,152.11938238450404,19,3.2,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Permanent
750,2023-10,129.09626098664117,14,3.0,0,,Citrus Production,Citrusdal,Irrigation Specialist,Permanent
754,2023-10,97.6045529591172,18,3.2,0,,Administration,Graaff-Reinet,Admin Clerk,Permanent
755,2023-10,119.67156787884085,19,3.5,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
757,2023-10,81.92040645321175,20,3.2,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
760,2023-10,90.19422488225415,20,3.3,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
763,2023-10,99.61204300722149,15,2.9,0,,Logistics,Citrusdal Pack House,Driver,Permanent
765,2023-10,106.77052059934358,20,3.5,0,,Logistics,Upington,Forklift Operator,Permanent
766,2023-10,170.00499655280427,20,3.4,0,,Pack House Operations,Ceres Pack House,Quality Inspector,Permanent
768,2023-10,99.6864423872781,19,3.3,0,,Maintenance,Citrusdal Pack House,Electrician,Permanent
770,2023-10,119.9841659717755,13,3.0,0,,Maintenance,Citrusdal Pack House,Equipment Technician,Permanent
771,2023-10,101.72710333161328,18,3.2,0,,Administration,Upington,Office Manager,Permanent
772,2023-10,108.25559112530946,15,3.0,0,,Administration,Citrusdal,HR Assistant,Contract
773,2023-10,96.50439249361357,18,3.2,0,,Logistics,Upington,Forklift Operator,Permanent
774,2023-10,81.93728331683597,20,3.2,0,,Logistics,Ceres Pack House,Dispatcher,Contract
777,2023-10,130.789495056393,20,3.8,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
778,2023-10,95.75483221158292,18,3.2,0,,Maintenance,Upington,Equipment Technician,Contract
781,2023-10,125.00387345714655,19,3.6,0,,Maintenance,Graaff-Reinet,Electrician,Permanent
783,2023-10,99.16834725297495,15,2.9,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
787,2023-10,103.31774330136328,20,3.5,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
788,2023-10,102.16930116496084,18,3.2,0,,Logistics,Citrusdal,Dispatcher,Permanent
789,2023-10,157.99204875817554,18,3.2,2,Policy Violation,Pack House Operations,Citrusdal Pack House,Packer,Permanent
791,2023-10,97.2514105165913,18,3.1,0,,Grape Production,Upington,Pruner,Permanent
795,2023-10,88.87327810021694,12,2.5,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Contract
796,2023-10,105.52420957194235,18,3.3,0,,Logistics,Upington,Warehouse Worker,Permanent
797,2023-10,130.1257072543778,20,3.6,0,,Citrus Production,Citrusdal,Farm Worker,Permanent
804,2023-10,108.13842979866732,18,3.3,0,,Administration,Graaff-Reinet,Office Manager,Permanent
806,2023-10,108.37700016667749,18,3.3,0,,Maintenance,Dullstroom,Maintenance Worker,Permanent
808,2023-10,94.92370988592279,20,3.4,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
809,2023-10,83.53777090661843,20,3.2,0,,Administration,Ceres,Payroll Officer,Permanent
813,2023-10,105.3369474039935,18,3.3,0,,Logistics,Citrusdal,Logistics Supervisor,Permanent
814,2023-10,104.49053867955236,20,3.5,0,,Administration,Ceres,HR Assistant,Permanent
815,2023-10,82.94827858943916,19,3.1,2,Policy Violation,Logistics,Ceres Pack House,Dispatcher,Permanent
816,2023-10,121.05161871616494,18,3.3,0,,Grape Production,Upington,Viticulturist,Permanent
817,2023-10,100.13569067933182,20,3.4,0,,Maintenance,Ceres,Mechanic,Permanent
820,2023-10,99.76219385730916,19,3.3,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
821,2023-10,123.09605936524933,19,3.6,2,Safety Incident,Maintenance,Dullstroom,Equipment Technician,Permanent
822,2023-10,204.26548195652904,20,3.7,0,,Pack House Operations,Ceres Pack House,Machine Operator,Permanent
823,2023-10,107.22765681706115,20,3.5,0,,Administration,Citrusdal,Data Entry Clerk,Permanent
828,2023-10,113.97057713859527,20,3.6,0,,Maintenance,Citrusdal Pack House,Maintenance Supervisor,Permanent
834,2023-10,118.26067915999126,18,3.4,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
